id,fecha_hora,numero,jugadores_presentes,velocity,direction,strategy,fichas,ganancia,saldo,opcion_apuesta,categoria,aus_rojo,aus_negro,aus_par,aus_impar,aus_1-18,aus_19-36
456.0,2025-05-17 12:08:18,16.0,0,44.94046176984586,horario,fibonacci,1.0,500.0,9000.0,rojo,rojo,3,1,376,376,376,376
460.0,2025-05-17 15:02:18,16.0,15,47.40002603277645,horario,fibonacci,1.0,500.0,10000.0,rojo,rojo,1,2,377,377,377,377
462.0,2025-05-17 15:02:59,19.0,16,57.63781566164104,antihorario,fibonacci,1.0,500.0,10000.0,rojo,rojo,1,3,378,378,378,378
464.0,2025-05-17 15:31:03,26.0,13,41.223897767132215,antihorario,fibonacci,1.0,-500.0,9000.0,rojo,negro,1,4,379,379,379,379
465.0,2025-05-17 15:31:48,27.0,15,53.332683619573935,antihorario,fibonacci,2.0,1000.0,9000.0,rojo,rojo,2,1,380,380,380,380
466.0,2025-05-17 15:32:31,3.0,13,56.34316273205697,horario,dalembert,1.0,500.0,9000.0,rojo,rojo,1,2,381,381,381,381
467.0,2025-05-17 15:33:13,11.0,13,49.34338371536495,antihorario,dalembert,1.0,-500.0,8000.0,rojo,negro,1,3,382,382,382,382
468.0,2025-05-17 15:33:52,18.0,14,59.94993637439696,horario,fibonacci,3.0,1500.0,8000.0,rojo,rojo,2,1,383,383,383,383
469.0,2025-05-17 15:34:38,32.0,13,44.73205717549246,antihorario,fibonacci,1.0,500.0,8000.0,rojo,rojo,1,2,384,384,384,384
470.0,2025-05-17 15:35:23,11.0,13,44.17184579964074,horario,fibonacci,1.0,-500.0,7000.0,rojo,negro,1,3,385,385,385,385
471.0,2025-05-17 15:36:03,6.0,13,45.677535309202646,antihorario,fibonacci,1.0,-500.0,6000.0,rojo,negro,2,1,386,386,386,386
472.0,2025-05-17 15:36:48,31.0,14,48.08604940470521,horario,fibonacci,2.0,-1000.0,4000.0,rojo,negro,3,1,387,387,387,387
473.0,2025-05-17 15:37:32,22.0,14,42.39094505388397,antihorario,fibonacci,3.0,-1500.0,1000.0,rojo,negro,4,1,388,388,388,388
474.0,2025-05-17 15:38:13,34.0,14,54.37494518697053,horario,fibonacci,5.0,2500.0,1000.0,rojo,rojo,5,1,389,389,389,389
475.0,2025-05-17 15:38:57,21.0,12,53.60745186537478,antihorario,fibonacci,1.0,500.0,1000.0,rojo,rojo,1,2,390,390,390,390
476.0,2025-05-17 15:39:42,19.0,11,47.888204655336345,horario,fibonacci,1.0,500.0,1000.0,rojo,rojo,1,3,391,391,391,391
477.0,2025-05-17 15:40:28,1.0,11,50.67389905181553,antihorario,fibonacci,1.0,500.0,1000.0,rojo,rojo,1,4,392,392,392,392
478.0,2025-05-17 15:41:09,20.0,14,48.033629626413834,horario,fibonacci,1.0,-500.0,0.0,rojo,negro,1,5,393,393,393,393
479.0,2025-05-17 15:41:55,18.0,12,44.60322040610824,antihorario,fibonacci,1.0,500.0,0.0,rojo,rojo,2,1,394,394,394,394
480.0,2025-05-17 15:42:42,20.0,11,51.44549943424855,horario,fibonacci,1.0,-500.0,-1000.0,rojo,negro,1,2,395,395,395,395
481.0,2025-05-17 15:43:20,31.0,11,56.019809624817846,antihorario,fibonacci,1.0,-500.0,-2000.0,rojo,negro,2,1,396,396,396,396
482.0,2025-05-17 15:44:02,1.0,10,51.55918030110268,horario,fibonacci,2.0,1000.0,-2000.0,rojo,rojo,3,1,397,397,397,397
483.0,2025-05-17 15:44:49,16.0,12,43.53141973712926,antihorario,dalembert,1.0,500.0,-2000.0,rojo,rojo,1,2,398,398,398,398
484.0,2025-05-17 15:45:30,8.0,12,49.07196095764804,sin cambio,fibonacci,1.0,500.0,-2000.0,par,negro,1,3,399,399,399,399
485.0,2025-05-17 15:46:13,26.0,0,52.686638229336715,antihorario,fibonacci,1.0,-500.0,-3000.0,rojo,negro,2,1,400,400,400,400
486.0,2025-05-17 15:47:02,13.0,13,41.09885776708648,horario,fibonacci,1.0,-500.0,-4000.0,rojo,negro,3,1,401,401,401,401
487.0,2025-05-17 15:47:43,31.0,13,42.21288364773205,antihorario,fibonacci,2.0,-1000.0,-6000.0,rojo,negro,4,1,402,402,402,402
488.0,2025-05-17 15:48:29,5.0,15,37.18120520131523,horario,fibonacci,3.0,1500.0,-6000.0,rojo,rojo,5,1,403,403,403,403
489.0,2025-05-17 15:49:11,20.0,15,60.23578635504361,antihorario,fibonacci,1.0,-500.0,-7000.0,rojo,negro,1,2,404,404,404,404
490.0,2025-05-17 16:33:22,34.0,15,39.13729933980195,horario,fibonacci,1.0,500.0,10000.0,rojo,rojo,2,1,405,405,405,405
491.0,2025-05-17 16:34:03,18.0,16,47.82266378480724,antihorario,fibonacci,1.0,500.0,10000.0,rojo,rojo,1,2,406,406,406,406
492.0,2025-05-17 16:34:52,20.0,16,58.576386241826484,horario,fibonacci,1.0,-500.0,9000.0,rojo,negro,1,3,407,407,407,407
493.0,2025-05-17 16:35:31,7.0,7,56.895303680280534,antihorario,fibonacci,1.0,500.0,9000.0,rojo,rojo,2,1,408,408,408,408
494.0,2025-05-17 16:36:18,18.0,19,48.002476202185484,horario,fibonacci,1.0,500.0,9000.0,rojo,rojo,1,2,409,409,409,409
495.0,2025-05-17 16:37:01,12.0,7,52.16797422328551,antihorario,fibonacci,1.0,-500.0,8000.0,negro,rojo,1,3,410,410,410,410
496.0,2025-05-17 16:37:47,14.0,21,50.486922980509256,horario,fibonacci,1.0,500.0,8000.0,rojo,rojo,1,4,411,411,411,411
497.0,2025-05-17 16:38:27,17.0,22,59.83293907540164,antihorario,fibonacci,1.0,-500.0,7000.0,rojo,negro,1,5,412,412,412,412
498.0,2025-05-17 16:39:13,4.0,22,46.72515302614324,horario,fibonacci,1.0,-500.0,6000.0,rojo,negro,2,1,413,413,413,413
499.0,2025-05-17 16:39:50,2.0,21,56.09332372037176,antihorario,fibonacci,2.0,-1000.0,4000.0,rojo,negro,3,1,414,414,414,414
500.0,2025-05-17 16:40:38,21.0,26,50.055364482469415,horario,fibonacci,3.0,1500.0,4000.0,rojo,rojo,4,1,415,415,415,415
501.0,2025-05-17 16:41:22,24.0,24,52.871853472434076,antihorario,fibonacci,1.0,-500.0,3000.0,rojo,negro,1,2,416,416,416,416
502.0,2025-05-17 16:42:04,2.0,24,52.40441971624173,horario,fibonacci,1.0,-500.0,2000.0,rojo,negro,2,1,417,417,417,417
503.0,2025-05-17 16:42:47,13.0,22,45.888365570911766,antihorario,fibonacci,2.0,-1000.0,0.0,rojo,negro,3,1,418,418,418,418
504.0,2025-05-17 16:43:31,17.0,23,54.30837535583683,horario,dalembert,2.0,-1000.0,-2000.0,rojo,negro,4,1,419,419,419,419
505.0,2025-05-17 16:44:14,23.0,25,53.25906746902205,antihorario,fibonacci,3.0,1500.0,-2000.0,rojo,rojo,5,1,420,420,420,420
506.0,2025-05-17 16:44:58,24.0,24,44.81261271131704,horario,fibonacci,1.0,-500.0,-3000.0,rojo,negro,1,2,421,421,421,421
507.0,2025-05-17 16:45:44,16.0,24,44.88866393760877,antihorario,fibonacci,1.0,500.0,-3000.0,rojo,rojo,2,1,422,422,422,422
508.0,2025-05-17 16:46:27,4.0,0,48.77896076773796,horario,fibonacci,1.0,-500.0,-4000.0,rojo,negro,1,2,423,423,423,423
509.0,2025-05-17 16:47:14,23.0,20,68.94741018022656,antihorario,fibonacci,1.0,500.0,-4000.0,rojo,rojo,2,1,424,424,424,424
510.0,2025-05-17 16:47:55,32.0,23,52.53314336413653,sin cambio,fibonacci,1.0,500.0,-4000.0,rojo,rojo,1,2,425,425,425,425
511.0,2025-05-17 16:48:40,7.0,18,45.56919188364127,antihorario,fibonacci,1.0,500.0,-4000.0,rojo,rojo,1,3,426,426,426,426
512.0,2025-05-17 16:49:17,19.0,20,50.99897393305792,horario,fibonacci,1.0,500.0,-4000.0,rojo,rojo,1,4,427,427,427,427
513.0,2025-05-17 16:50:03,14.0,19,49.63519896167036,antihorario,fibonacci,1.0,500.0,-4000.0,rojo,rojo,1,5,428,428,428,428
514.0,2025-05-17 16:50:47,14.0,23,54.924018805087066,horario,fibonacci,1.0,500.0,-4000.0,rojo,rojo,1,6,429,429,429,429
515.0,2025-05-17 16:51:30,1.0,28,42.56017669259608,antihorario,fibonacci,1.0,500.0,-4000.0,rojo,rojo,1,7,430,430,430,430
517.0,2025-05-17 18:25:48,13.0,10,48.29723293608871,antihorario,fibonacci,1.0,-500.0,9000.0,rojo,negro,1,8,431,431,431,431
520.0,2025-05-17 18:30:48,21.0,15,42.861033402902066,horario,dalembert,1.0,500.0,10000.0,rojo,rojo,2,1,432,432,432,432
522.0,2025-05-17 18:31:31,0.0,10,50.20094640021671,antihorario,fibonacci,1.0,-500.0,9000.0,rojo,0,1,2,433,433,433,433
525.0,2025-05-17 19:00:52,18.0,0,63.363131293954254,horario,,0.0,0.0,10000.0,,rojo,2,3,434,434,434,434
526.0,2025-05-17 19:01:01,18.0,0,58.22076698064996,horario,,0.0,0.0,10000.0,,rojo,1,4,435,435,435,435
527.0,2025-05-17 19:01:10,18.0,0,55.72269959648256,horario,,0.0,0.0,10000.0,,rojo,1,5,436,436,436,436
529.0,2025-05-17 19:01:14,18.0,12,55.72269959648256,horario,fibonacci,1.0,500.0,10000.0,rojo,rojo,1,6,437,437,437,437
533.0,2025-05-17 19:01:34,18.0,12,47.75922590268151,antihorario,,0.0,0.0,10000.0,,rojo,1,7,438,438,438,438
535.0,2025-05-17 19:48:10,31.0,10,32.01516598663286,antihorario,fibonacci,1.0,-500.0,9000.0,rojo,negro,1,8,439,439,439,439
537.0,2025-05-17 19:48:53,35.0,10,53.20093240163505,horario,dalembert,2.0,-1000.0,7000.0,rojo,negro,2,1,440,440,440,440
555.0,2025-05-17 20:07:30,4.0,10,51.49395327088855,horario,fibonacci,1.0,-500.0,9000.0,rojo,negro,3,1,441,441,441,441
557.0,2025-05-17 20:08:12,20.0,10,48.5043059203275,antihorario,dalembert,2.0,-1000.0,7000.0,rojo,negro,4,1,442,442,442,442
559.0,2025-05-17 20:11:46,5.0,0,40.13789603960107,horario,fibonacci,1.0,0.0,9500.0,rojo,rojo,5,1,443,443,443,443
560.0,2025-05-17 20:12:29,1.0,10,56.05444605396332,antihorario,fibonacci,1.0,500.0,9500.0,rojo,rojo,1,2,444,444,444,444
561.0,2025-05-17 20:13:11,28.0,10,50.05351940968553,horario,fibonacci,1.0,-500.0,8500.0,rojo,negro,1,3,445,445,445,445
562.0,2025-05-17 20:13:57,14.0,10,49.33432734042653,antihorario,fibonacci,1.0,500.0,8500.0,rojo,rojo,2,1,446,446,446,446
563.0,2025-05-17 20:14:42,16.0,10,52.351221971766805,horario,dalembert,1.0,500.0,8500.0,rojo,rojo,1,2,447,447,447,447
564.0,2025-05-17 20:15:21,36.0,12,48.11282705214781,antihorario,fibonacci,1.0,500.0,8500.0,rojo,rojo,1,3,448,448,448,448
565.0,2025-05-17 20:16:07,30.0,10,50.77814946507651,horario,fibonacci,1.0,500.0,8500.0,rojo,rojo,1,4,449,449,449,449
566.0,2025-05-17 20:16:46,28.0,10,50.842752367427714,antihorario,fibonacci,1.0,-500.0,7500.0,rojo,negro,1,5,450,450,450,450
567.0,2025-05-17 20:17:32,34.0,10,49.84000346131444,horario,fibonacci,1.0,500.0,7500.0,rojo,rojo,2,1,451,451,451,451
568.0,2025-05-17 21:03:17,10.0,10,55.26501030145782,antihorario,fibonacci,1.0,0.0,9500.0,rojo,negro,1,2,452,452,452,452
569.0,2025-05-17 21:03:33,10.0,10,49.73721663093562,horario,fibonacci,2.0,-500.0,8500.0,rojo,negro,2,1,453,453,453,453
570.0,2025-05-17 21:03:46,10.0,18,53.67373523042588,horario,fibonacci,3.0,-1000.0,7000.0,rojo,negro,3,1,454,454,454,454
571.0,2025-05-17 21:04:00,29.0,18,56.32027821318235,horario,fibonacci,5.0,-1500.0,4500.0,rojo,negro,4,1,455,455,455,455
573.0,2025-05-17 21:04:27,29.0,16,55.64667713040421,antihorario,fibonacci,13.0,-4000.0,-6000.0,rojo,negro,5,1,456,456,456,456
575.0,2025-05-17 21:20:12,30.0,10,50.42901070709057,antihorario,fibonacci,1.0,500.0,9000.0,impar,rojo,6,1,457,457,457,457
576.0,2025-05-17 21:20:37,11.0,10,48.26048399700095,antihorario,fibonacci,1.0,500.0,8500.0,rojo,negro,1,2,458,458,458,458
578.0,2025-05-17 21:21:19,8.0,10,69.03837510613657,horario,fibonacci,3.0,-1000.0,6000.0,rojo,negro,2,1,459,459,459,459
580.0,2025-05-17 21:22:02,20.0,10,59.010420347032145,antihorario,fibonacci,8.0,-2500.0,-500.0,rojo,negro,3,1,460,460,460,460
582.0,2025-05-17 21:22:49,12.0,10,47.81219826586064,horario,fibonacci,8.0,6500.0,-11000.0,rojo,rojo,4,1,461,461,461,461
583.0,2025-05-18 10:29:14,7.0,16,63.383155176027536,antihorario,fibonacci,1.0,0.0,9500.0,rojo,rojo,1,2,462,462,462,462
584.0,2025-05-18 10:29:55,1.0,16,49.562547112429264,horario,fibonacci,1.0,500.0,9000.0,rojo,rojo,1,3,463,463,463,463
585.0,2025-05-18 10:30:36,17.0,16,53.07986487160335,antihorario,fibonacci,2.0,-500.0,8000.0,rojo,negro,1,4,464,464,464,464
586.0,2025-05-18 10:31:23,36.0,16,50.323845404553275,horario,fibonacci,1.0,1000.0,7500.0,rojo,rojo,2,1,465,465,465,465
587.0,2025-05-18 10:32:05,27.0,16,54.239482385755,antihorario,fibonacci,1.0,500.0,7000.0,rojo,rojo,1,2,466,466,466,466
588.0,2025-05-18 10:32:45,14.0,16,54.40319739920235,horario,fibonacci,1.0,500.0,6500.0,rojo,rojo,1,3,467,467,467,467
589.0,2025-05-18 10:33:29,35.0,16,56.32572368067961,antihorario,fibonacci,2.0,-500.0,5500.0,rojo,negro,1,4,468,468,468,468
590.0,2025-05-18 10:34:15,20.0,15,56.19958089157435,horario,fibonacci,3.0,-1000.0,4000.0,rojo,negro,2,1,469,469,469,469
591.0,2025-05-18 10:35:01,27.0,15,46.52545541004691,antihorario,fibonacci,2.0,1500.0,3000.0,rojo,rojo,3,1,470,470,470,470
592.0,2025-05-18 10:35:44,36.0,16,50.78926068902877,horario,fibonacci,1.0,1000.0,2500.0,rojo,rojo,1,2,471,471,471,471
593.0,2025-05-18 10:41:28,6.0,10,43.26085738919489,horario,fibonacci,1.0,0.0,9500.0,negro,negro,1,3,472,472,472,472
594.0,2025-05-18 10:46:38,32.0,19,0.26217479427629087,sin cambio,dalembert,2.0,0.0,9000.0,negro,rojo,2,1,473,473,473,473
596.0,2025-05-18 10:48:10,9.0,18,54.09846522031213,antihorario,fibonacci,1.0,500.0,8500.0,rojo,rojo,1,2,474,474,474,474
598.0,2025-05-18 11:23:16,10.0,10,42.73101902764744,antihorario,fibonacci,1.0,0.0,9500.0,rojo,negro,1,3,475,475,475,475
599.0,2025-05-18 11:23:35,10.0,15,32.65111110999649,horario,fibonacci,2.0,-500.0,8500.0,rojo,negro,2,1,476,476,476,476
600.0,2025-05-18 11:28:24,28.0,13,50.32621417169677,horario,,0.0,0.0,10000.0,,negro,3,1,477,477,477,477
601.0,2025-05-18 11:28:40,28.0,14,58.426452104657066,antihorario,fibonacci,1.0,-500.0,9000.0,rojo,negro,4,1,478,478,478,478
602.0,2025-05-18 11:29:09,11.0,10,49.47703611305653,antihorario,fibonacci,2.0,-1000.0,7000.0,19-36,negro,5,1,479,479,479,479
603.0,2025-05-18 11:29:27,11.0,10,51.13507031489702,horario,fibonacci,3.0,-1500.0,4000.0,rojo,negro,6,1,480,480,480,480
604.0,2025-05-18 11:29:47,14.0,10,63.8080866422161,horario,fibonacci,5.0,2500.0,4000.0,rojo,rojo,7,1,481,481,481,481
605.0,2025-05-18 11:48:04,33.0,0,60.8656144974667,antihorario,,0.0,0.0,10000.0,,negro,1,2,482,482,482,482
606.0,2025-05-18 11:48:46,9.0,13,40.49260921233141,horario,fibonacci,1.0,500.0,10000.0,rojo,rojo,2,1,483,483,483,483
607.0,2025-05-18 11:49:31,6.0,13,45.52267240957732,antihorario,fibonacci,1.0,-500.0,9000.0,rojo,negro,1,2,484,484,484,484
608.0,2025-05-18 11:50:16,11.0,13,45.746961919937974,horario,dalembert,2.0,-1000.0,7000.0,rojo,negro,2,1,485,485,485,485
609.0,2025-05-18 11:50:57,12.0,13,64.79103390168957,antihorario,fibonacci,1.0,500.0,7000.0,rojo,rojo,3,1,486,486,486,486
610.0,2025-05-18 11:51:43,10.0,13,43.351333847094644,horario,fibonacci,1.0,-500.0,6000.0,rojo,negro,1,2,487,487,487,487
611.0,2025-05-18 11:52:23,15.0,13,56.34548672144226,antihorario,fibonacci,1.0,-500.0,5000.0,rojo,negro,2,1,488,488,488,488
612.0,2025-05-18 11:53:09,26.0,13,54.48688751534813,sin cambio,fibonacci,2.0,-1000.0,3000.0,rojo,negro,3,1,489,489,489,489
613.0,2025-05-18 11:53:52,20.0,13,45.22807885496677,antihorario,fibonacci,3.0,-1500.0,0.0,rojo,negro,4,1,490,490,490,490
614.0,2025-05-18 11:54:34,15.0,13,60.190152502660894,horario,fibonacci,5.0,-2500.0,-5000.0,rojo,negro,5,1,491,491,491,491
615.0,2025-05-18 11:55:19,21.0,13,54.34919173285694,antihorario,fibonacci,8.0,4000.0,-5000.0,rojo,rojo,6,1,492,492,492,492
616.0,2025-05-18 11:55:57,1.0,13,52.295440987330714,horario,fibonacci,5.0,2500.0,-5000.0,rojo,rojo,1,2,493,493,493,493
617.0,2025-05-18 11:56:42,31.0,13,45.36236105956918,antihorario,fibonacci,3.0,-1500.0,-8000.0,rojo,negro,1,3,494,494,494,494
618.0,2025-05-18 11:57:23,1.0,13,56.9151868295668,horario,fibonacci,5.0,2500.0,-8000.0,rojo,rojo,2,1,495,495,495,495
619.0,2025-05-18 11:58:05,8.0,13,57.885563228705585,antihorario,fibonacci,3.0,1500.0,-8000.0,1-18,negro,1,2,496,496,496,496
620.0,2025-05-18 11:58:51,28.0,13,45.739068996750085,horario,dalembert,1.0,-500.0,-9000.0,rojo,negro,2,1,497,497,497,497
621.0,2025-05-18 11:59:38,12.0,15,55.37449976536701,antihorario,fibonacci,5.0,2500.0,-9000.0,rojo,rojo,3,1,498,498,498,498
622.0,2025-05-18 12:00:20,9.0,16,44.39190518540334,horario,fibonacci,3.0,1500.0,-9000.0,rojo,rojo,1,2,499,499,499,499
623.0,2025-05-18 12:01:02,16.0,15,53.32638304754741,antihorario,fibonacci,2.0,1000.0,-9000.0,rojo,rojo,1,3,500,500,500,500
624.0,2025-05-18 12:01:48,15.0,15,49.20428800683425,horario,fibonacci,1.0,-500.0,-10000.0,rojo,negro,1,4,501,501,501,501
625.0,2025-05-18 12:02:31,15.0,15,46.82828097592761,antihorario,fibonacci,2.0,-1000.0,-12000.0,rojo,negro,2,1,502,502,502,502
626.0,2025-05-18 12:03:16,6.0,10,50.74853564367601,horario,fibonacci,3.0,-1500.0,-15000.0,rojo,negro,3,1,503,503,503,503
627.0,2025-05-18 12:04:02,10.0,10,49.162721832871746,antihorario,fibonacci,5.0,-2500.0,-20000.0,rojo,negro,4,1,504,504,504,504
628.0,2025-05-18 12:04:40,12.0,10,56.96201216448018,horario,fibonacci,8.0,4000.0,-20000.0,rojo,rojo,5,1,505,505,505,505
629.0,2025-05-18 12:05:25,35.0,15,43.982606830737105,antihorario,fibonacci,5.0,-2500.0,-25000.0,rojo,negro,1,2,506,506,506,506
630.0,2025-05-18 15:50:02,23.0,18,44.25164070945914,horario,,0.0,0.0,10000.0,,rojo,2,1,507,507,507,507
631.0,2025-05-18 15:50:46,6.0,10,48.833993470661945,antihorario,fibonacci,1.0,-500.0,9000.0,impar,negro,1,2,508,508,508,508
632.0,2025-05-18 15:51:33,24.0,10,50.328251685702774,horario,fibonacci,2.0,-1000.0,7000.0,impar,negro,2,1,509,509,509,509
633.0,2025-05-18 15:52:17,35.0,7,61.74521826568492,antihorario,fibonacci,3.0,-1500.0,4000.0,rojo,negro,3,1,510,510,510,510
634.0,2025-05-18 15:53:00,32.0,16,43.21027419111925,sin cambio,fibonacci,5.0,2500.0,4000.0,rojo,rojo,4,1,511,511,511,511
635.0,2025-05-18 15:53:40,10.0,16,60.86230909786258,antihorario,fibonacci,3.0,-1500.0,1000.0,rojo,negro,1,2,512,512,512,512
636.0,2025-05-18 15:54:26,32.0,10,52.61351492374536,horario,fibonacci,5.0,2500.0,1000.0,rojo,rojo,2,1,513,513,513,513
637.0,2025-05-18 15:55:06,21.0,10,54.36473848400825,antihorario,fibonacci,3.0,1500.0,1000.0,rojo,rojo,1,2,514,514,514,514
638.0,2025-05-18 15:55:48,17.0,15,55.57492403726413,horario,fibonacci,2.0,-1000.0,-1000.0,rojo,negro,1,3,515,515,515,515
639.0,2025-05-18 15:56:28,31.0,15,46.961239036052895,antihorario,fibonacci,3.0,-1500.0,-4000.0,rojo,negro,2,1,516,516,516,516
640.0,2025-05-18 15:57:12,2.0,15,52.897667806809125,horario,fibonacci,5.0,-2500.0,-9000.0,rojo,negro,3,1,517,517,517,517
641.0,2025-05-18 15:57:55,0.0,15,50.77400237326178,antihorario,fibonacci,8.0,-4000.0,-17000.0,rojo,0,4,1,518,518,518,518
642.0,2025-05-18 15:58:39,28.0,10,47.15933488080192,horario,fibonacci,13.0,-6500.0,-30000.0,rojo,negro,5,2,519,519,519,519
643.0,2025-05-18 15:59:22,19.0,15,57.45541640834022,antihorario,fibonacci,21.0,10500.0,-30000.0,rojo,rojo,6,1,520,520,520,520
644.0,2025-05-18 16:00:06,5.0,10,50.08949726467789,horario,dalembert,1.0,500.0,-30000.0,rojo,rojo,1,2,521,521,521,521
645.0,2025-05-18 16:00:49,7.0,10,53.65390796163647,antihorario,fibonacci,13.0,6500.0,-30000.0,rojo,rojo,1,3,522,522,522,522
646.0,2025-05-18 16:01:33,16.0,13,41.080477343172234,horario,fibonacci,8.0,4000.0,-30000.0,rojo,rojo,1,4,523,523,523,523
647.0,2025-05-18 16:02:13,22.0,10,61.06930849439425,antihorario,fibonacci,5.0,-2500.0,-35000.0,rojo,negro,1,5,524,524,524,524
648.0,2025-05-18 16:02:59,17.0,16,50.19043265759587,horario,fibonacci,8.0,-4000.0,-43000.0,rojo,negro,2,1,525,525,525,525
649.0,2025-05-18 16:03:44,1.0,16,53.52056027627656,antihorario,fibonacci,13.0,6500.0,-43000.0,1-18,rojo,3,1,526,526,526,526
650.0,2025-05-18 16:04:28,0.0,15,45.723511084771516,sin cambio,fibonacci,8.0,-4000.0,-51000.0,rojo,0,1,2,527,527,527,527
651.0,2025-05-18 16:05:11,35.0,15,54.98452753244153,antihorario,fibonacci,13.0,-6500.0,-64000.0,rojo,negro,2,3,528,528,528,528
652.0,2025-05-18 16:05:55,9.0,16,36.81409383061127,horario,fibonacci,21.0,10500.0,-64000.0,rojo,rojo,3,1,529,529,529,529
653.0,2025-05-18 16:06:40,8.0,15,46.57095947617347,antihorario,fibonacci,13.0,-6500.0,-77000.0,rojo,negro,1,2,530,530,530,530
654.0,2025-05-18 16:07:24,10.0,16,46.46430159229392,horario,fibonacci,21.0,-10500.0,-98000.0,rojo,negro,2,1,531,531,531,531
655.0,2025-05-18 16:31:16,15.0,13,50.493350758274126,antihorario,,0.0,0.0,10000.0,,negro,3,1,532,532,532,532
656.0,2025-05-18 16:31:59,6.0,15,48.74742590689551,horario,fibonacci,1.0,-500.0,9000.0,rojo,negro,4,1,533,533,533,533
657.0,2025-05-18 16:32:37,5.0,14,45.38100625270905,antihorario,fibonacci,2.0,1000.0,9000.0,rojo,rojo,5,1,534,534,534,534
658.0,2025-05-18 16:33:19,12.0,10,46.10696027788244,horario,dalembert,1.0,500.0,9000.0,rojo,rojo,1,2,535,535,535,535
659.0,2025-05-18 16:34:00,30.0,13,56.06817259135789,antihorario,fibonacci,1.0,500.0,9000.0,rojo,rojo,1,3,536,536,536,536
660.0,2025-05-18 16:34:41,15.0,10,58.600977070711224,horario,fibonacci,1.0,-500.0,8000.0,rojo,negro,1,4,537,537,537,537
661.0,2025-05-18 16:42:39,21.0,18,46.86211544791924,antihorario,,0.0,0.0,10000.0,,rojo,2,1,538,538,538,538
662.0,2025-05-18 16:43:21,10.0,10,51.79134326181355,horario,fibonacci,1.0,-500.0,9500.0,rojo,negro,1,2,539,539,539,539
663.0,2025-05-18 16:44:07,10.0,16,53.18201011864091,antihorario,fibonacci,2.0,-1000.0,8500.0,rojo,negro,2,1,540,540,540,540
664.0,2025-05-18 16:44:47,28.0,10,45.575461951390274,horario,fibonacci,3.0,-1500.0,7000.0,rojo,negro,3,1,541,541,541,541
665.0,2025-05-18 16:45:34,34.0,10,55.45827553037821,antihorario,dalembert,2.0,1000.0,8000.0,rojo,rojo,4,1,542,542,542,542
666.0,2025-05-18 16:46:18,23.0,10,49.287490124269524,horario,fibonacci,2.0,1000.0,9000.0,rojo,rojo,1,2,543,543,543,543
667.0,2025-05-18 16:47:03,7.0,16,46.97023292091153,antihorario,fibonacci,1.0,500.0,9500.0,rojo,rojo,1,3,544,544,544,544
668.0,2025-05-18 16:47:47,12.0,16,54.434776912560146,horario,fibonacci,1.0,500.0,10000.0,rojo,rojo,1,4,545,545,545,545
669.0,2025-05-18 16:48:27,23.0,18,55.732549241831094,antihorario,fibonacci,1.0,500.0,10500.0,rojo,rojo,1,5,546,546,546,546
670.0,2025-05-18 16:49:14,28.0,10,37.33307775413779,horario,fibonacci,1.0,-500.0,10000.0,rojo,negro,1,6,547,547,547,547
671.0,2025-05-18 16:50:00,0.0,10,45.152571408741515,antihorario,fibonacci,1.0,-500.0,9500.0,rojo,0,2,1,548,548,548,548
672.0,2025-05-18 16:50:45,17.0,19,50.587299513663616,horario,fibonacci,2.0,-1000.0,8500.0,rojo,negro,3,2,549,549,549,549
673.0,2025-05-18 16:51:27,33.0,18,37.40193697423823,antihorario,fibonacci,3.0,-1500.0,7000.0,rojo,negro,4,1,550,550,550,550
674.0,2025-05-18 16:52:14,31.0,18,56.68121037947424,horario,fibonacci,5.0,-2500.0,4500.0,rojo,negro,5,1,551,551,551,551
675.0,2025-05-18 16:52:53,23.0,18,65.6770949817572,antihorario,fibonacci,8.0,-4000.0,500.0,1-18,rojo,6,1,552,552,552,552
676.0,2025-05-18 16:53:40,35.0,10,52.07592156848576,horario,fibonacci,13.0,-6500.0,-6000.0,rojo,negro,1,2,553,553,553,553
677.0,2025-05-18 16:54:22,18.0,16,37.62917044147462,antihorario,fibonacci,21.0,10500.0,4500.0,rojo,rojo,2,1,554,554,554,554
678.0,2025-05-18 16:55:07,9.0,10,48.56099778999572,horario,fibonacci,13.0,6500.0,11000.0,rojo,rojo,1,2,555,555,555,555
679.0,2025-05-18 16:55:53,20.0,10,44.9206825367803,antihorario,fibonacci,8.0,-4000.0,7000.0,rojo,negro,1,3,556,556,556,556
680.0,2025-05-18 16:56:38,12.0,10,47.22131983842111,horario,fibonacci,13.0,6500.0,13500.0,rojo,rojo,2,1,557,557,557,557
681.0,2025-05-18 16:57:21,11.0,10,51.83514496411324,antihorario,fibonacci,8.0,-4000.0,9500.0,rojo,negro,1,2,558,558,558,558
682.0,2025-05-18 16:58:01,21.0,10,46.996724658375605,horario,fibonacci,13.0,-6500.0,3000.0,1-18,rojo,2,1,559,559,559,559
683.0,2025-05-18 16:58:47,21.0,16,53.31369299750707,antihorario,fibonacci,21.0,10500.0,13500.0,rojo,rojo,1,2,560,560,560,560
684.0,2025-05-18 16:59:32,15.0,16,57.180738470432615,horario,fibonacci,13.0,-6500.0,7000.0,rojo,negro,1,3,561,561,561,561
685.0,2025-05-18 17:00:12,3.0,0,47.43451615096783,antihorario,fibonacci,21.0,10500.0,17500.0,rojo,rojo,2,1,562,562,562,562
