state_pos_0,state_pos_1,state_pos_2,state_pos_3,state_pos_4,state_pos_5,state_pos_6,state_pos_7,state_pos_8,state_pos_9,state_vel,state_dir,state_jug,accion,recompensa,next_state_pos_0,next_state_pos_1,next_state_pos_2,next_state_pos_3,next_state_pos_4,next_state_pos_5,next_state_pos_6,next_state_pos_7,next_state_pos_8,next_state_pos_9,next_vel,next_dir,next_jug
0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4971062578432512,1,0.0,16,-1.0,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.4367185612761564,0,1.56
0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.4367185612761564,0,1.56,22,-1.0,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.5740922945768099,1,1.56
0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.5740922945768099,1,1.56,7,-1.0,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.621052431082115,1,0.76
0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.621052431082115,1,0.76,14,35.0,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.52558194400523,1,0.76
1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.52558194400523,1,0.76,14,-1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.6040026547362172,0,0.56
0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.6040026547362172,0,0.56,6,-1.0,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.5625938556449955,1,0.3
0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.5625938556449955,1,0.3,15,-1.0,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.46391029088217534,1,0.22
0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.46391029088217534,1,0.22,17,-1.0,0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.5918241471678463,0,0.3
0.7222222222222222,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.5918241471678463,0,0.3,27,-1.0,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4659209159039845,1,0.3
0.16666666666666666,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4659209159039845,1,0.3,16,-1.0,0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.5850157486699866,0,0.3
0.4444444444444444,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.5850157486699866,0,0.3,0,-1.0,0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.5255979128180792,1,0.3
0.6111111111111112,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.5255979128180792,1,0.3,27,-1.0,0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.48450357158487667,0,0.3
0.19444444444444445,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.48450357158487667,0,0.3,7,-1.0,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.584098759212868,0,0.3
0.3888888888888889,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.584098759212868,0,0.3,23,-1.0,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.47402873871899437,1,0.3
0.3888888888888889,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.47402873871899437,1,0.3,7,-1.0,0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.43764795278161805,1,0.3
