state_dir_bin,state_jugadores,state_pos_0,state_pos_1,state_pos_2,state_pos_3,state_pos_4,state_pos_5,state_pos_6,state_pos_7,state_pos_8,state_pos_9,state_velocidad,accion,recompensa,next_state_dir_bin,next_state_jugadores,next_state_pos_0,next_state_pos_1,next_state_pos_2,next_state_pos_3,next_state_pos_4,next_state_pos_5,next_state_pos_6,next_state_pos_7,next_state_pos_8,next_state_pos_9,next_state_velocidad
1,0.5,0.2777777777777778,0.8055555555555556,0.1388888888888889,0.5555555555555556,0.5833333333333334,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.5374290221210307,0,-1.0,0,0.5,0.8055555555555556,0.1388888888888889,0.5555555555555556,0.5833333333333334,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.4022552487193009
0,0.5,0.8055555555555556,0.1388888888888889,0.5555555555555556,0.5833333333333334,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.4022552487193009,1,35.0,0,0.5,0.1388888888888889,0.5555555555555556,0.5833333333333334,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.5292333981698198
0,0.5,0.1388888888888889,0.5555555555555556,0.5833333333333334,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.5292333981698198,1,35.0,1,0.5,0.5555555555555556,0.5833333333333334,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5261662281832529
1,0.5,0.5555555555555556,0.5833333333333334,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5261662281832529,1,-1.0,0,0.5,0.5833333333333334,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.5576916396343008
0,0.5,0.5833333333333334,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.5576916396343008,0,-1.0,1,0.65,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.5704705714917069
1,0.65,0.05555555555555555,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.5704705714917069,1,-1.0,1,0.65,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.4365452058662244
1,0.65,0.5833333333333334,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.4365452058662244,0,35.0,0,0.5,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.46927358445948103
0,0.5,0.19444444444444445,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.46927358445948103,0,35.0,1,0.5,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.476712604841774
1,0.5,0.3333333333333333,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.476712604841774,0,35.0,0,0.5,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.4705568449508064
0,0.5,0.8888888888888888,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.4705568449508064,0,-1.0,1,0.5,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.5376747712171323
1,0.5,0.3055555555555556,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.5376747712171323,1,35.0,0,0.5,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.5125646655213406
0,0.5,0.05555555555555555,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.5125646655213406,1,35.0,1,0.5,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.4629266190155287
1,0.5,0.2777777777777778,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.4629266190155287,1,-1.0,0,0.5,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.5213485201341748
0,0.5,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.5213485201341748,0,35.0,1,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.5088469656128779
1,0.5,0.3611111111111111,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.5088469656128779,0,35.0,0,0.5,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5901290683988961
0,0.5,0.8888888888888888,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5901290683988961,0,35.0,1,0.5,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.4940628152736437
1,0.5,0.6944444444444444,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.4940628152736437,0,35.0,0,0.5,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.40008470538750585
0,0.5,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.40008470538750585,0,35.0,0,0.5,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.4487821956075924
0,0.5,0.4444444444444444,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.4487821956075924,0,-1.0,0,0.5,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.4237805934242932
0,0.5,0.1111111111111111,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.4237805934242932,1,-1.0,0,0.5,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.5054075026787556
0,0.5,0.4722222222222222,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.5054075026787556,0,-1.0,1,0.5,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.4540671075700022
1,0.5,0.1111111111111111,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.4540671075700022,1,-1.0,0,0.65,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,0.4264905019059349
0,0.65,0.9444444444444444,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,0.4264905019059349,0,35.0,1,0.5,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.45512779431891653
1,0.5,0.19444444444444445,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.45512779431891653,0,-1.0,0,0.7,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.5054656493803644
0,0.7,0.3333333333333333,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.5054656493803644,1,35.0,1,0.65,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.5507752577139187
1,0.65,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.5507752577139187,1,-1.0,0,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.5376450577722579
0,0.5,0.75,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.5376450577722579,0,35.0,1,0.5,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5038755930643162
1,0.5,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5038755930643162,0,-1.0,0,0.5,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.4847593872319933
0,0.5,0.5555555555555556,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.4847593872319933,1,-1.0,1,0.65,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.4755929748522402
1,0.65,0.8888888888888888,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.4755929748522402,0,-1.0,0,0.75,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.4563620584258355
0,0.75,0.05555555555555555,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.4563620584258355,-1,-1.0,1,0.65,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.5576937880077817
1,0.65,0.6388888888888888,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.5576937880077817,1,-1.0,0,0.5,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.4780719357786867
0,0.5,1.0,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.4780719357786867,-1,-1.0,1,0.45,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.38773253027036886
1,0.45,0.16666666666666666,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.38773253027036886,0,35.0,0,0.5,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.47605254632162775
0,0.5,0.9722222222222222,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.47605254632162775,0,35.0,0,0.65,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.3873078340458133
0,0.65,0.75,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.3873078340458133,0,35.0,1,0.0,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.4553751260856129
1,0.0,0.6388888888888888,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.4553751260856129,0,-1.0,0,0.0,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.4005835502502216
0,0.0,0.5555555555555556,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.4005835502502216,1,-1.0,0,0.5,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.514009689806982
0,0.5,0.25,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.514009689806982,0,-1.0,1,0.5,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.5377681117588073
1,0.5,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.5377681117588073,1,-1.0,0,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.524866273724536
0,0.0,0.6666666666666666,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.524866273724536,0,-1.0,1,0.9,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.5897459560634297
1,0.9,0.0,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.5897459560634297,1,35.0,0,0.5,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.4783660017207054
0,0.5,0.5277777777777778,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.4783660017207054,1,-1.0,1,0.0,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.542148664386684
1,0.0,0.19444444444444445,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.542148664386684,0,35.0,0,0.0,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.6291104548402016
0,0.0,0.75,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.6291104548402016,0,35.0,1,0.0,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.5663275979073366
1,0.0,0.4444444444444444,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.5663275979073366,0,-1.0,0,0.0,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.5851113490635635
0,0.0,0.7222222222222222,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.5851113490635635,1,35.0,1,0.0,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.6013029164739874
1,0.0,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.6013029164739874,1,-1.0,0,0.0,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.5405816915146532
0,0.0,0.8055555555555556,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.5405816915146532,0,-1.0,1,0.0,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.5368374057899412
1,0.0,0.1388888888888889,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.5368374057899412,1,35.0,0,0.65,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.5072122473867179
0,0.65,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.5072122473867179,1,35.0,1,0.0,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.49177513768195863
1,0.0,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.49177513768195863,1,-1.0,0,0.0,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.5809076133798518
0,0.0,0.8888888888888888,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.5809076133798518,0,-1.0,1,0.0,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.5742880780688295
1,0.0,0.9444444444444444,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.5742880780688295,1,35.0,0,0.75,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.5603581730437134
0,0.75,0.3888888888888889,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.5603581730437134,1,-1.0,1,0.8,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.5627964818671848
1,0.8,0.4722222222222222,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.5627964818671848,0,35.0,0,0.65,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.5722834089596529
0,0.65,0.4166666666666667,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.5722834089596529,0,35.0,1,0.65,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.4812608188655217
1,0.65,0.8333333333333334,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.4812608188655217,0,35.0,0,0.65,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.5465455477646712
0,0.65,0.9722222222222222,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.5465455477646712,0,35.0,1,0.65,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.5407078104180382
1,0.65,0.4166666666666667,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.5407078104180382,0,35.0,1,0.75,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.5165080517427557
1,0.75,0.9166666666666666,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.5165080517427557,0,35.0,0,0.9,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.44309064943896526
0,0.9,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.44309064943896526,0,-1.0,1,0.0,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.391862809417459
1,0.0,0.3611111111111111,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.391862809417459,1,-1.0,0,0.0,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.6082123419922375
0,0.0,0.3055555555555556,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.6082123419922375,0,35.0,0,0.0,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.8888888888888888,0.42920970645193846
0,0.0,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.8888888888888888,0.42920970645193846,0,35.0,0,0.0,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.8888888888888888,0.3888888888888889,0.4978509234117572
0,0.0,0.3888888888888889,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.8888888888888888,0.3888888888888889,0.4978509234117572,0,35.0,1,0.0,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.8888888888888888,0.3888888888888889,0.1388888888888889,0.460367697506654
1,0.0,0.3888888888888889,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.8888888888888888,0.3888888888888889,0.1388888888888889,0.460367697506654,0,-1.0,0,0.0,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.8888888888888888,0.3888888888888889,0.1388888888888889,0.7222222222222222,0.4895476803820892
0,0.0,0.5,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.8888888888888888,0.3888888888888889,0.1388888888888889,0.7222222222222222,0.4895476803820892,1,-1.0,1,0.0,0.08333333333333333,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.8888888888888888,0.3888888888888889,0.1388888888888889,0.7222222222222222,0.3888888888888889,0.6479328136858014
